,time_s3,open_s3,high_s3,low_s3,close_s3,vol_s3,time_s2,open_s2,high_s2,low_s2,close_s2,vol_s2,time_s1,open_s1,high_s1,low_s1,close_s1,vol_s1,time,open,high,low,close,vol
8844,2023.09.01 01:30,25984.9,26016.3,25980.3,25980.5,540.326,2023.09.01 01:45,25980.5,26058.8,25980.4,26039.9,779.473,2023.09.01 02:00,26039.9,26044.0,25987.6,25994.3,448.703,2023.09.01 02:15,25994.3,26000.0,25930.9,25937.5,744.505
8845,2023.09.01 01:45,25980.5,26058.8,25980.4,26039.9,779.473,2023.09.01 02:00,26039.9,26044.0,25987.6,25994.3,448.703,2023.09.01 02:15,25994.3,26000.0,25930.9,25937.5,744.505,2023.09.01 02:30,25937.5,25966.6,25936.0,25960.7,555.139
8846,2023.09.01 02:00,26039.9,26044.0,25987.6,25994.3,448.703,2023.09.01 02:15,25994.3,26000.0,25930.9,25937.5,744.505,2023.09.01 02:30,25937.5,25966.6,25936.0,25960.7,555.139,2023.09.01 02:45,25960.7,25962.0,25884.4,25924.1,1395.461
8847,2023.09.01 02:15,25994.3,26000.0,25930.9,25937.5,744.505,2023.09.01 02:30,25937.5,25966.6,25936.0,25960.7,555.139,2023.09.01 02:45,25960.7,25962.0,25884.4,25924.1,1395.461,2023.09.01 03:00,25924.1,25980.7,25915.0,25976.0,818.331
8848,2023.09.01 02:30,25937.5,25966.6,25936.0,25960.7,555.139,2023.09.01 02:45,25960.7,25962.0,25884.4,25924.1,1395.461,2023.09.01 03:00,25924.1,25980.7,25915.0,25976.0,818.331,2023.09.01 03:15,25976.0,26017.9,25972.1,26013.4,1196.21
8849,2023.09.01 02:45,25960.7,25962.0,25884.4,25924.1,1395.461,2023.09.01 03:00,25924.1,25980.7,25915.0,25976.0,818.331,2023.09.01 03:15,25976.0,26017.9,25972.1,26013.4,1196.21,2023.09.01 03:30,26013.4,26051.5,26003.6,26024.6,612.882
8850,2023.09.01 03:00,25924.1,25980.7,25915.0,25976.0,818.331,2023.09.01 03:15,25976.0,26017.9,25972.1,26013.4,1196.21,2023.09.01 03:30,26013.4,26051.5,26003.6,26024.6,612.882,2023.09.01 03:45,26024.6,26045.8,26016.7,26038.2,465.622
8851,2023.09.01 03:15,25976.0,26017.9,25972.1,26013.4,1196.21,2023.09.01 03:30,26013.4,26051.5,26003.6,26024.6,612.882,2023.09.01 03:45,26024.6,26045.8,26016.7,26038.2,465.622,2023.09.01 04:00,26038.2,26041.9,25993.0,26011.5,673.151
8852,2023.09.01 03:30,26013.4,26051.5,26003.6,26024.6,612.882,2023.09.01 03:45,26024.6,26045.8,26016.7,26038.2,465.622,2023.09.01 04:00,26038.2,26041.9,25993.0,26011.5,673.151,2023.09.01 04:15,26011.5,26011.6,25976.4,25987.5,569.484
8853,2023.09.01 03:45,26024.6,26045.8,26016.7,26038.2,465.622,2023.09.01 04:00,26038.2,26041.9,25993.0,26011.5,673.151,2023.09.01 04:15,26011.5,26011.6,25976.4,25987.5,569.484,2023.09.01 04:30,25987.5,25989.7,25963.2,25975.2,271.451
8854,2023.09.01 04:00,26038.2,26041.9,25993.0,26011.5,673.151,2023.09.01 04:15,26011.5,26011.6,25976.4,25987.5,569.484,2023.09.01 04:30,25987.5,25989.7,25963.2,25975.2,271.451,2023.09.01 04:45,25975.2,25987.0,25961.5,25972.2,267.663
8855,2023.09.01 04:15,26011.5,26011.6,25976.4,25987.5,569.484,2023.09.01 04:30,25987.5,25989.7,25963.2,25975.2,271.451,2023.09.01 04:45,25975.2,25987.0,25961.5,25972.2,267.663,2023.09.01 05:00,25972.2,26000.0,25972.1,25980.9,249.057
8856,2023.09.01 04:30,25987.5,25989.7,25963.2,25975.2,271.451,2023.09.01 04:45,25975.2,25987.0,25961.5,25972.2,267.663,2023.09.01 05:00,25972.2,26000.0,25972.1,25980.9,249.057,2023.09.01 05:15,25980.9,26037.0,25980.9,26034.3,469.403
8857,2023.09.01 04:45,25975.2,25987.0,25961.5,25972.2,267.663,2023.09.01 05:00,25972.2,26000.0,25972.1,25980.9,249.057,2023.09.01 05:15,25980.9,26037.0,25980.9,26034.3,469.403,2023.09.01 05:30,26034.3,26087.0,26030.0,26074.1,1149.24
8858,2023.09.01 05:00,25972.2,26000.0,25972.1,25980.9,249.057,2023.09.01 05:15,25980.9,26037.0,25980.9,26034.3,469.403,2023.09.01 05:30,26034.3,26087.0,26030.0,26074.1,1149.24,2023.09.01 05:45,26074.1,26087.0,26033.3,26043.7,523.808
8859,2023.09.01 05:15,25980.9,26037.0,25980.9,26034.3,469.403,2023.09.01 05:30,26034.3,26087.0,26030.0,26074.1,1149.24,2023.09.01 05:45,26074.1,26087.0,26033.3,26043.7,523.808,2023.09.01 06:00,26043.7,26048.2,26031.0,26032.9,211.056
8860,2023.09.01 05:30,26034.3,26087.0,26030.0,26074.1,1149.24,2023.09.01 05:45,26074.1,26087.0,26033.3,26043.7,523.808,2023.09.01 06:00,26043.7,26048.2,26031.0,26032.9,211.056,2023.09.01 06:15,26032.9,26041.2,26028.8,26031.3,158.647
8861,2023.09.01 05:45,26074.1,26087.0,26033.3,26043.7,523.808,2023.09.01 06:00,26043.7,26048.2,26031.0,26032.9,211.056,2023.09.01 06:15,26032.9,26041.2,26028.8,26031.3,158.647,2023.09.01 06:30,26031.3,26066.1,26031.3,26055.0,188.43
8862,2023.09.01 06:00,26043.7,26048.2,26031.0,26032.9,211.056,2023.09.01 06:15,26032.9,26041.2,26028.8,26031.3,158.647,2023.09.01 06:30,26031.3,26066.1,26031.3,26055.0,188.43,2023.09.01 06:45,26055.0,26080.6,26054.9,26068.3,509.179
8863,2023.09.01 06:15,26032.9,26041.2,26028.8,26031.3,158.647,2023.09.01 06:30,26031.3,26066.1,26031.3,26055.0,188.43,2023.09.01 06:45,26055.0,26080.6,26054.9,26068.3,509.179,2023.09.01 07:00,26068.3,26080.1,26060.3,26080.0,149.636
8864,2023.09.01 06:30,26031.3,26066.1,26031.3,26055.0,188.43,2023.09.01 06:45,26055.0,26080.6,26054.9,26068.3,509.179,2023.09.01 07:00,26068.3,26080.1,26060.3,26080.0,149.636,2023.09.01 07:15,26080.0,26080.1,26041.3,26042.4,424.316
8865,2023.09.01 06:45,26055.0,26080.6,26054.9,26068.3,509.179,2023.09.01 07:00,26068.3,26080.1,26060.3,26080.0,149.636,2023.09.01 07:15,26080.0,26080.1,26041.3,26042.4,424.316,2023.09.01 07:30,26042.4,26042.4,26024.5,26034.2,447.425
8866,2023.09.01 07:00,26068.3,26080.1,26060.3,26080.0,149.636,2023.09.01 07:15,26080.0,26080.1,26041.3,26042.4,424.316,2023.09.01 07:30,26042.4,26042.4,26024.5,26034.2,447.425,2023.09.01 07:45,26034.2,26040.7,26029.8,26030.3,138.285
8867,2023.09.01 07:15,26080.0,26080.1,26041.3,26042.4,424.316,2023.09.01 07:30,26042.4,26042.4,26024.5,26034.2,447.425,2023.09.01 07:45,26034.2,26040.7,26029.8,26030.3,138.285,2023.09.01 08:00,26030.3,26042.4,26015.9,26025.6,193.095
8868,2023.09.01 07:30,26042.4,26042.4,26024.5,26034.2,447.425,2023.09.01 07:45,26034.2,26040.7,26029.8,26030.3,138.285,2023.09.01 08:00,26030.3,26042.4,26015.9,26025.6,193.095,2023.09.01 08:15,26025.6,26038.0,26015.7,26030.1,138.436
8869,2023.09.01 07:45,26034.2,26040.7,26029.8,26030.3,138.285,2023.09.01 08:00,26030.3,26042.4,26015.9,26025.6,193.095,2023.09.01 08:15,26025.6,26038.0,26015.7,26030.1,138.436,2023.09.01 08:30,26030.1,26030.1,26010.9,26020.0,196.509
8870,2023.09.01 08:00,26030.3,26042.4,26015.9,26025.6,193.095,2023.09.01 08:15,26025.6,26038.0,26015.7,26030.1,138.436,2023.09.01 08:30,26030.1,26030.1,26010.9,26020.0,196.509,2023.09.01 08:45,26020.0,26041.2,26011.0,26013.7,378.983
8871,2023.09.01 08:15,26025.6,26038.0,26015.7,26030.1,138.436,2023.09.01 08:30,26030.1,26030.1,26010.9,26020.0,196.509,2023.09.01 08:45,26020.0,26041.2,26011.0,26013.7,378.983,2023.09.01 09:00,26013.7,26030.3,26013.7,26023.6,143.953
8872,2023.09.01 08:30,26030.1,26030.1,26010.9,26020.0,196.509,2023.09.01 08:45,26020.0,26041.2,26011.0,26013.7,378.983,2023.09.01 09:00,26013.7,26030.3,26013.7,26023.6,143.953,2023.09.01 09:15,26023.6,26023.6,26000.3,26000.3,214.807
8873,2023.09.01 08:45,26020.0,26041.2,26011.0,26013.7,378.983,2023.09.01 09:00,26013.7,26030.3,26013.7,26023.6,143.953,2023.09.01 09:15,26023.6,26023.6,26000.3,26000.3,214.807,2023.09.01 09:30,26000.3,26006.4,25961.5,26001.5,818.478
8874,2023.09.01 09:00,26013.7,26030.3,26013.7,26023.6,143.953,2023.09.01 09:15,26023.6,26023.6,26000.3,26000.3,214.807,2023.09.01 09:30,26000.3,26006.4,25961.5,26001.5,818.478,2023.09.01 09:45,26001.5,26016.6,25964.7,25985.8,449.834
8875,2023.09.01 09:15,26023.6,26023.6,26000.3,26000.3,214.807,2023.09.01 09:30,26000.3,26006.4,25961.5,26001.5,818.478,2023.09.01 09:45,26001.5,26016.6,25964.7,25985.8,449.834,2023.09.01 10:00,25985.8,26000.0,25978.8,25997.5,234.332
8876,2023.09.01 09:30,26000.3,26006.4,25961.5,26001.5,818.478,2023.09.01 09:45,26001.5,26016.6,25964.7,25985.8,449.834,2023.09.01 10:00,25985.8,26000.0,25978.8,25997.5,234.332,2023.09.01 10:15,25997.5,26005.0,25970.0,25974.5,527.712
8877,2023.09.01 09:45,26001.5,26016.6,25964.7,25985.8,449.834,2023.09.01 10:00,25985.8,26000.0,25978.8,25997.5,234.332,2023.09.01 10:15,25997.5,26005.0,25970.0,25974.5,527.712,2023.09.01 10:30,25974.5,25997.0,25974.0,25977.4,332.166
8878,2023.09.01 10:00,25985.8,26000.0,25978.8,25997.5,234.332,2023.09.01 10:15,25997.5,26005.0,25970.0,25974.5,527.712,2023.09.01 10:30,25974.5,25997.0,25974.0,25977.4,332.166,2023.09.01 10:45,25977.4,25991.5,25975.0,25975.0,197.201
8879,2023.09.01 10:15,25997.5,26005.0,25970.0,25974.5,527.712,2023.09.01 10:30,25974.5,25997.0,25974.0,25977.4,332.166,2023.09.01 10:45,25977.4,25991.5,25975.0,25975.0,197.201,2023.09.01 11:00,25975.0,26003.3,25975.0,25987.0,238.259
8880,2023.09.01 10:30,25974.5,25997.0,25974.0,25977.4,332.166,2023.09.01 10:45,25977.4,25991.5,25975.0,25975.0,197.201,2023.09.01 11:00,25975.0,26003.3,25975.0,25987.0,238.259,2023.09.01 11:15,25987.0,25987.1,25940.0,25949.9,837.099
8881,2023.09.01 10:45,25977.4,25991.5,25975.0,25975.0,197.201,2023.09.01 11:00,25975.0,26003.3,25975.0,25987.0,238.259,2023.09.01 11:15,25987.0,25987.1,25940.0,25949.9,837.099,2023.09.01 11:30,25949.9,25980.7,25944.9,25957.6,441.781
8882,2023.09.01 11:00,25975.0,26003.3,25975.0,25987.0,238.259,2023.09.01 11:15,25987.0,25987.1,25940.0,25949.9,837.099,2023.09.01 11:30,25949.9,25980.7,25944.9,25957.6,441.781,2023.09.01 11:45,25957.6,25967.6,25947.3,25965.1,160.993
8883,2023.09.01 11:15,25987.0,25987.1,25940.0,25949.9,837.099,2023.09.01 11:30,25949.9,25980.7,25944.9,25957.6,441.781,2023.09.01 11:45,25957.6,25967.6,25947.3,25965.1,160.993,2023.09.01 12:00,25965.1,25995.5,25959.7,25995.5,308.257
8884,2023.09.01 11:30,25949.9,25980.7,25944.9,25957.6,441.781,2023.09.01 11:45,25957.6,25967.6,25947.3,25965.1,160.993,2023.09.01 12:00,25965.1,25995.5,25959.7,25995.5,308.257,2023.09.01 12:15,25995.5,26034.0,25992.0,26010.3,659.585
8885,2023.09.01 11:45,25957.6,25967.6,25947.3,25965.1,160.993,2023.09.01 12:00,25965.1,25995.5,25959.7,25995.5,308.257,2023.09.01 12:15,25995.5,26034.0,25992.0,26010.3,659.585,2023.09.01 12:30,26010.3,26015.1,25989.1,26007.8,328.174
8886,2023.09.01 12:00,25965.1,25995.5,25959.7,25995.5,308.257,2023.09.01 12:15,25995.5,26034.0,25992.0,26010.3,659.585,2023.09.01 12:30,26010.3,26015.1,25989.1,26007.8,328.174,2023.09.01 12:45,26007.8,26038.8,25996.9,26019.3,392.097
8887,2023.09.01 12:15,25995.5,26034.0,25992.0,26010.3,659.585,2023.09.01 12:30,26010.3,26015.1,25989.1,26007.8,328.174,2023.09.01 12:45,26007.8,26038.8,25996.9,26019.3,392.097,2023.09.01 13:00,26019.3,26026.4,26002.6,26025.1,345.122
8888,2023.09.01 12:30,26010.3,26015.1,25989.1,26007.8,328.174,2023.09.01 12:45,26007.8,26038.8,25996.9,26019.3,392.097,2023.09.01 13:00,26019.3,26026.4,26002.6,26025.1,345.122,2023.09.01 13:15,26025.1,26033.6,26001.3,26001.3,327.938
8889,2023.09.01 12:45,26007.8,26038.8,25996.9,26019.3,392.097,2023.09.01 13:00,26019.3,26026.4,26002.6,26025.1,345.122,2023.09.01 13:15,26025.1,26033.6,26001.3,26001.3,327.938,2023.09.01 13:30,26001.3,26016.8,25972.0,25972.2,539.691
8890,2023.09.01 13:00,26019.3,26026.4,26002.6,26025.1,345.122,2023.09.01 13:15,26025.1,26033.6,26001.3,26001.3,327.938,2023.09.01 13:30,26001.3,26016.8,25972.0,25972.2,539.691,2023.09.01 13:45,25972.2,25987.4,25972.0,25983.9,202.639
8891,2023.09.01 13:15,26025.1,26033.6,26001.3,26001.3,327.938,2023.09.01 13:30,26001.3,26016.8,25972.0,25972.2,539.691,2023.09.01 13:45,25972.2,25987.4,25972.0,25983.9,202.639,2023.09.01 14:00,25983.9,26014.9,25973.0,25979.9,324.914
8892,2023.09.01 13:30,26001.3,26016.8,25972.0,25972.2,539.691,2023.09.01 13:45,25972.2,25987.4,25972.0,25983.9,202.639,2023.09.01 14:00,25983.9,26014.9,25973.0,25979.9,324.914,2023.09.01 14:15,25979.9,25990.5,25967.8,25967.8,222.226
8893,2023.09.01 13:45,25972.2,25987.4,25972.0,25983.9,202.639,2023.09.01 14:00,25983.9,26014.9,25973.0,25979.9,324.914,2023.09.01 14:15,25979.9,25990.5,25967.8,25967.8,222.226,2023.09.01 14:30,25967.8,26044.9,25967.8,26027.1,809.28
8894,2023.09.01 14:00,25983.9,26014.9,25973.0,25979.9,324.914,2023.09.01 14:15,25979.9,25990.5,25967.8,25967.8,222.226,2023.09.01 14:30,25967.8,26044.9,25967.8,26027.1,809.28,2023.09.01 14:45,26027.1,26060.6,26027.1,26031.2,656.181
8895,2023.09.01 14:15,25979.9,25990.5,25967.8,25967.8,222.226,2023.09.01 14:30,25967.8,26044.9,25967.8,26027.1,809.28,2023.09.01 14:45,26027.1,26060.6,26027.1,26031.2,656.181,2023.09.01 15:00,26031.2,26085.5,26031.2,26069.9,810.189
8896,2023.09.01 14:30,25967.8,26044.9,25967.8,26027.1,809.28,2023.09.01 14:45,26027.1,26060.6,26027.1,26031.2,656.181,2023.09.01 15:00,26031.2,26085.5,26031.2,26069.9,810.189,2023.09.01 15:15,26069.9,26145.0,26048.8,26050.0,3343.444
8897,2023.09.01 14:45,26027.1,26060.6,26027.1,26031.2,656.181,2023.09.01 15:00,26031.2,26085.5,26031.2,26069.9,810.189,2023.09.01 15:15,26069.9,26145.0,26048.8,26050.0,3343.444,2023.09.01 15:30,26050.0,26111.3,25978.3,25995.0,4129.514
8898,2023.09.01 15:00,26031.2,26085.5,26031.2,26069.9,810.189,2023.09.01 15:15,26069.9,26145.0,26048.8,26050.0,3343.444,2023.09.01 15:30,26050.0,26111.3,25978.3,25995.0,4129.514,2023.09.01 15:45,25995.0,26050.0,25980.8,26050.0,1074.944
8899,2023.09.01 15:15,26069.9,26145.0,26048.8,26050.0,3343.444,2023.09.01 15:30,26050.0,26111.3,25978.3,25995.0,4129.514,2023.09.01 15:45,25995.0,26050.0,25980.8,26050.0,1074.944,2023.09.01 16:00,26050.0,26054.8,26023.0,26026.1,313.405
8900,2023.09.01 15:30,26050.0,26111.3,25978.3,25995.0,4129.514,2023.09.01 15:45,25995.0,26050.0,25980.8,26050.0,1074.944,2023.09.01 16:00,26050.0,26054.8,26023.0,26026.1,313.405,2023.09.01 16:15,26026.1,26040.4,26015.1,26024.1,266.865
8901,2023.09.01 15:45,25995.0,26050.0,25980.8,26050.0,1074.944,2023.09.01 16:00,26050.0,26054.8,26023.0,26026.1,313.405,2023.09.01 16:15,26026.1,26040.4,26015.1,26024.1,266.865,2023.09.01 16:30,26024.1,26038.8,25961.7,25978.3,1387.272
8902,2023.09.01 16:00,26050.0,26054.8,26023.0,26026.1,313.405,2023.09.01 16:15,26026.1,26040.4,26015.1,26024.1,266.865,2023.09.01 16:30,26024.1,26038.8,25961.7,25978.3,1387.272,2023.09.01 16:45,25978.3,26007.6,25860.3,25990.4,5971.992
8903,2023.09.01 16:15,26026.1,26040.4,26015.1,26024.1,266.865,2023.09.01 16:30,26024.1,26038.8,25961.7,25978.3,1387.272,2023.09.01 16:45,25978.3,26007.6,25860.3,25990.4,5971.992,2023.09.01 17:00,25990.4,25990.4,25903.0,25913.9,2288.394
8904,2023.09.01 16:30,26024.1,26038.8,25961.7,25978.3,1387.272,2023.09.01 16:45,25978.3,26007.6,25860.3,25990.4,5971.992,2023.09.01 17:00,25990.4,25990.4,25903.0,25913.9,2288.394,2023.09.01 17:15,25913.9,25941.7,25883.2,25899.8,1651.713
8905,2023.09.01 16:45,25978.3,26007.6,25860.3,25990.4,5971.992,2023.09.01 17:00,25990.4,25990.4,25903.0,25913.9,2288.394,2023.09.01 17:15,25913.9,25941.7,25883.2,25899.8,1651.713,2023.09.01 17:30,25899.8,25899.9,25780.0,25843.7,4440.02
8906,2023.09.01 17:00,25990.4,25990.4,25903.0,25913.9,2288.394,2023.09.01 17:15,25913.9,25941.7,25883.2,25899.8,1651.713,2023.09.01 17:30,25899.8,25899.9,25780.0,25843.7,4440.02,2023.09.01 17:45,25843.7,25850.0,25673.6,25704.6,7984.35
8907,2023.09.01 17:15,25913.9,25941.7,25883.2,25899.8,1651.713,2023.09.01 17:30,25899.8,25899.9,25780.0,25843.7,4440.02,2023.09.01 17:45,25843.7,25850.0,25673.6,25704.6,7984.35,2023.09.01 18:00,25704.6,25790.0,25535.0,25780.3,9548.321
8908,2023.09.01 17:30,25899.8,25899.9,25780.0,25843.7,4440.02,2023.09.01 17:45,25843.7,25850.0,25673.6,25704.6,7984.35,2023.09.01 18:00,25704.6,25790.0,25535.0,25780.3,9548.321,2023.09.01 18:15,25780.3,25932.4,25765.8,25847.7,5319.081
8909,2023.09.01 17:45,25843.7,25850.0,25673.6,25704.6,7984.35,2023.09.01 18:00,25704.6,25790.0,25535.0,25780.3,9548.321,2023.09.01 18:15,25780.3,25932.4,25765.8,25847.7,5319.081,2023.09.01 18:30,25847.7,25923.5,25847.7,25865.7,1928.355
8910,2023.09.01 18:00,25704.6,25790.0,25535.0,25780.3,9548.321,2023.09.01 18:15,25780.3,25932.4,25765.8,25847.7,5319.081,2023.09.01 18:30,25847.7,25923.5,25847.7,25865.7,1928.355,2023.09.01 18:45,25865.7,25865.7,25796.3,25796.3,1503.686
8911,2023.09.01 18:15,25780.3,25932.4,25765.8,25847.7,5319.081,2023.09.01 18:30,25847.7,25923.5,25847.7,25865.7,1928.355,2023.09.01 18:45,25865.7,25865.7,25796.3,25796.3,1503.686,2023.09.01 19:00,25796.3,25811.0,25745.0,25798.3,2289.386
8912,2023.09.01 18:30,25847.7,25923.5,25847.7,25865.7,1928.355,2023.09.01 18:45,25865.7,25865.7,25796.3,25796.3,1503.686,2023.09.01 19:00,25796.3,25811.0,25745.0,25798.3,2289.386,2023.09.01 19:15,25798.3,25921.5,25768.0,25892.0,2370.596
8913,2023.09.01 18:45,25865.7,25865.7,25796.3,25796.3,1503.686,2023.09.01 19:00,25796.3,25811.0,25745.0,25798.3,2289.386,2023.09.01 19:15,25798.3,25921.5,25768.0,25892.0,2370.596,2023.09.01 19:30,25892.0,25960.0,25811.7,25811.7,2938.643
8914,2023.09.01 19:00,25796.3,25811.0,25745.0,25798.3,2289.386,2023.09.01 19:15,25798.3,25921.5,25768.0,25892.0,2370.596,2023.09.01 19:30,25892.0,25960.0,25811.7,25811.7,2938.643,2023.09.01 19:45,25811.7,25862.4,25779.5,25780.0,1847.963
8915,2023.09.01 19:15,25798.3,25921.5,25768.0,25892.0,2370.596,2023.09.01 19:30,25892.0,25960.0,25811.7,25811.7,2938.643,2023.09.01 19:45,25811.7,25862.4,25779.5,25780.0,1847.963,2023.09.01 20:00,25780.0,25792.5,25580.0,25599.6,6201.223
8916,2023.09.01 19:30,25892.0,25960.0,25811.7,25811.7,2938.643,2023.09.01 19:45,25811.7,25862.4,25779.5,25780.0,1847.963,2023.09.01 20:00,25780.0,25792.5,25580.0,25599.6,6201.223,2023.09.01 20:15,25599.6,25681.9,25320.1,25363.2,16500.566
8917,2023.09.01 19:45,25811.7,25862.4,25779.5,25780.0,1847.963,2023.09.01 20:00,25780.0,25792.5,25580.0,25599.6,6201.223,2023.09.01 20:15,25599.6,25681.9,25320.1,25363.2,16500.566,2023.09.01 20:30,25363.2,25474.0,25305.4,25420.0,7253.283
8918,2023.09.01 20:00,25780.0,25792.5,25580.0,25599.6,6201.223,2023.09.01 20:15,25599.6,25681.9,25320.1,25363.2,16500.566,2023.09.01 20:30,25363.2,25474.0,25305.4,25420.0,7253.283,2023.09.01 20:45,25420.0,25528.9,25372.4,25465.3,4489.593
8919,2023.09.01 20:15,25599.6,25681.9,25320.1,25363.2,16500.566,2023.09.01 20:30,25363.2,25474.0,25305.4,25420.0,7253.283,2023.09.01 20:45,25420.0,25528.9,25372.4,25465.3,4489.593,2023.09.01 21:00,25465.3,25560.1,25441.3,25522.8,2098.713
8920,2023.09.01 20:30,25363.2,25474.0,25305.4,25420.0,7253.283,2023.09.01 20:45,25420.0,25528.9,25372.4,25465.3,4489.593,2023.09.01 21:00,25465.3,25560.1,25441.3,25522.8,2098.713,2023.09.01 21:15,25522.8,25531.0,25452.8,25463.9,1451.151
8921,2023.09.01 20:45,25420.0,25528.9,25372.4,25465.3,4489.593,2023.09.01 21:00,25465.3,25560.1,25441.3,25522.8,2098.713,2023.09.01 21:15,25522.8,25531.0,25452.8,25463.9,1451.151,2023.09.01 21:30,25463.9,25671.8,25441.0,25622.7,4071.952
8922,2023.09.01 21:00,25465.3,25560.1,25441.3,25522.8,2098.713,2023.09.01 21:15,25522.8,25531.0,25452.8,25463.9,1451.151,2023.09.01 21:30,25463.9,25671.8,25441.0,25622.7,4071.952,2023.09.01 21:45,25622.7,25826.9,25622.6,25638.0,6866.26
8923,2023.09.01 21:15,25522.8,25531.0,25452.8,25463.9,1451.151,2023.09.01 21:30,25463.9,25671.8,25441.0,25622.7,4071.952,2023.09.01 21:45,25622.7,25826.9,25622.6,25638.0,6866.26,2023.09.01 22:00,25638.0,25668.1,25591.0,25610.6,1105.717
8924,2023.09.01 21:30,25463.9,25671.8,25441.0,25622.7,4071.952,2023.09.01 21:45,25622.7,25826.9,25622.6,25638.0,6866.26,2023.09.01 22:00,25638.0,25668.1,25591.0,25610.6,1105.717,2023.09.01 22:15,25610.6,25666.7,25575.9,25655.0,1068.747
8925,2023.09.01 21:45,25622.7,25826.9,25622.6,25638.0,6866.26,2023.09.01 22:00,25638.0,25668.1,25591.0,25610.6,1105.717,2023.09.01 22:15,25610.6,25666.7,25575.9,25655.0,1068.747,2023.09.01 22:30,25655.0,25663.9,25611.6,25628.0,486.259
8926,2023.09.01 22:00,25638.0,25668.1,25591.0,25610.6,1105.717,2023.09.01 22:15,25610.6,25666.7,25575.9,25655.0,1068.747,2023.09.01 22:30,25655.0,25663.9,25611.6,25628.0,486.259,2023.09.01 22:45,25628.0,25636.0,25565.0,25635.6,904.825
8927,2023.09.01 22:15,25610.6,25666.7,25575.9,25655.0,1068.747,2023.09.01 22:30,25655.0,25663.9,25611.6,25628.0,486.259,2023.09.01 22:45,25628.0,25636.0,25565.0,25635.6,904.825,2023.09.01 23:00,25635.6,25641.8,25550.1,25628.5,732.935
8928,2023.09.01 22:30,25655.0,25663.9,25611.6,25628.0,486.259,2023.09.01 22:45,25628.0,25636.0,25565.0,25635.6,904.825,2023.09.01 23:00,25635.6,25641.8,25550.1,25628.5,732.935,2023.09.01 23:15,25628.5,25733.8,25618.5,25728.1,2001.634
8929,2023.09.01 22:45,25628.0,25636.0,25565.0,25635.6,904.825,2023.09.01 23:00,25635.6,25641.8,25550.1,25628.5,732.935,2023.09.01 23:15,25628.5,25733.8,25618.5,25728.1,2001.634,2023.09.01 23:30,25728.1,25923.5,25723.6,25771.7,5321.007
8930,2023.09.01 23:00,25635.6,25641.8,25550.1,25628.5,732.935,2023.09.01 23:15,25628.5,25733.8,25618.5,25728.1,2001.634,2023.09.01 23:30,25728.1,25923.5,25723.6,25771.7,5321.007,2023.09.01 23:45,25771.7,25781.5,25736.6,25763.6,756.027
8931,2023.09.01 23:15,25628.5,25733.8,25618.5,25728.1,2001.634,2023.09.01 23:30,25728.1,25923.5,25723.6,25771.7,5321.007,2023.09.01 23:45,25771.7,25781.5,25736.6,25763.6,756.027,2023.09.02 00:00,25763.6,25817.5,25733.4,25789.7,981.207
8932,2023.09.01 23:30,25728.1,25923.5,25723.6,25771.7,5321.007,2023.09.01 23:45,25771.7,25781.5,25736.6,25763.6,756.027,2023.09.02 00:00,25763.6,25817.5,25733.4,25789.7,981.207,2023.09.02 00:15,25789.7,25848.8,25736.5,25736.6,1091.299
8933,2023.09.01 23:45,25771.7,25781.5,25736.6,25763.6,756.027,2023.09.02 00:00,25763.6,25817.5,25733.4,25789.7,981.207,2023.09.02 00:15,25789.7,25848.8,25736.5,25736.6,1091.299,2023.09.02 00:30,25736.6,25774.3,25717.6,25758.2,627.433
8934,2023.09.02 00:00,25763.6,25817.5,25733.4,25789.7,981.207,2023.09.02 00:15,25789.7,25848.8,25736.5,25736.6,1091.299,2023.09.02 00:30,25736.6,25774.3,25717.6,25758.2,627.433,2023.09.02 00:45,25758.2,25811.7,25739.0,25793.8,406.443
8935,2023.09.02 00:15,25789.7,25848.8,25736.5,25736.6,1091.299,2023.09.02 00:30,25736.6,25774.3,25717.6,25758.2,627.433,2023.09.02 00:45,25758.2,25811.7,25739.0,25793.8,406.443,2023.09.02 01:00,25793.8,25805.1,25767.6,25776.8,333.648
8936,2023.09.02 00:30,25736.6,25774.3,25717.6,25758.2,627.433,2023.09.02 00:45,25758.2,25811.7,25739.0,25793.8,406.443,2023.09.02 01:00,25793.8,25805.1,25767.6,25776.8,333.648,2023.09.02 01:15,25776.8,25812.8,25776.8,25798.9,463.979
8937,2023.09.02 00:45,25758.2,25811.7,25739.0,25793.8,406.443,2023.09.02 01:00,25793.8,25805.1,25767.6,25776.8,333.648,2023.09.02 01:15,25776.8,25812.8,25776.8,25798.9,463.979,2023.09.02 01:30,25798.9,25807.5,25776.0,25801.5,259.043
8938,2023.09.02 01:00,25793.8,25805.1,25767.6,25776.8,333.648,2023.09.02 01:15,25776.8,25812.8,25776.8,25798.9,463.979,2023.09.02 01:30,25798.9,25807.5,25776.0,25801.5,259.043,2023.09.02 01:45,25801.5,25809.0,25753.2,25753.3,327.588
8939,2023.09.02 01:15,25776.8,25812.8,25776.8,25798.9,463.979,2023.09.02 01:30,25798.9,25807.5,25776.0,25801.5,259.043,2023.09.02 01:45,25801.5,25809.0,25753.2,25753.3,327.588,2023.09.02 02:00,25753.3,25779.5,25738.5,25770.0,407.034
